0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58
Route No.;Event Code;If Key Event;Time(Sec);Lon_Gen;Lat_Gen;HD;HD_N;HD_AN;HD_C;HD_C_N;HD_C_AN;EGD1;Goal L/R;EGD2;Goal F/B;EGD1_N;EGD1_Ncol;EGD_C1;EGD_C1_N;EGD_C1_Ncol;EGD_C1_AN;EGD_C1_ANcol;Goal Movement F/B;EGD_C2;EGD_C2_N;EGD_C2_Ncol;EGD_C2_AN;EGD_C2_Ancol;Lon_Goal;Lat_Goal;GP;GP N/F;GP_N;GP_C;GP_C_N;GP_C_Ncol;GP_C_AN;AGD;AGD_N;AGD_AN;AGD_C;AGD_C_N;AGD_C_AN;PD;PD N/F;PD_N;PD_C;PD_C_N;PD_C_Ncol;PD_C_AN;NOS;NOS_N;NOS_C;NOS_C_N;NOS_C_Ncol;NOS_C_AN;E;N
1;7;0;44;-0.13506284;51.512955;33.12014958;0.188388736;0.188388736;0;0;0;144.9179164;2;-125.0820836;4;0.805099535;0.805099535;1.015437937;0.005765652;0.005765652;0.006270417;0.006270417;4;-1.015437937;-0.005765652;0.005765652;-0.005765652;0.005765652;-0.13591149;51.512996;59.50973632;1;0.269356265;1.455722182;0.009551228;0.009551228;0.009808685;178.0380659;0.989704292;0.989704292;1.015437937;0.004389344;0.004389344;211.2911053;2;0.528122841;-1.790035951;-0.005176909;0.005176909;-0.008022182;6;0.75;0;0;0;0;775.9579502;332.168539
1;4;1;44.96;-0.13504807;51.512964;33.12014958;0.188388736;0.188388736;0;0;0;145.8468075;2;-124.1531925;4;0.810260042;0.810260042;0.928891173;0.005274239;0.005274239;0.005735984;0.005735984;4;-0.928891173;-0.005274239;0.005274239;-0.005274239;0.005274239;-0.13591149;51.512996;60.92398827;1;0.275757531;1.414251948;0.009279135;0.009279135;0.009529258;178.9669571;0.99486795;0.99486795;0.928891173;0.004015236;0.004015236;210.1708324;2;0.525322715;-1.120272924;-0.003239908;0.003239908;-0.005020588;6;0.75;0;0;0;0;777.3971849;333.1074856
1;8;0;45;-0.13504807;51.512964;33.12014958;0.188388736;0.188388736;0;0;0;145.8468075;2;-124.1531925;4;0.810260042;0.810260042;0;0;0;0;0;1;0;0;0;0;0;-0.13591149;51.512996;60.92398827;1;0.275757531;0;0;0;0;178.9669571;0.99486795;0.99486795;0;0;0;210.1708324;2;0.525322715;0;0;0;0;6;0.75;0;0;0;0;777.3971849;333.1074856
1;8;0;46;-0.13504807;51.512964;33.12014958;0.188388736;0.188388736;0;0;0;145.8468075;2;-124.1531925;4;0.810260042;0.810260042;0;0;0;0;0;1;0;0;0;0;0;-0.13591149;51.512996;60.92398827;1;0.275757531;0;0;0;0;178.9669571;0.99486795;0.99486795;0;0;0;210.1708324;2;0.525322715;0;0;0;0;6;0.75;0;0;0;0;777.3971849;333.1074856
1;8;0;47;-0.13504807;51.512964;33.12014958;0.188388736;0.188388736;0;0;0;145.8468075;2;-124.1531925;4;0.810260042;0.810260042;0;0;0;0;0;1;0;0;0;0;0;-0.13591149;51.512996;60.92398827;1;0.275757531;0;0;0;0;178.9669571;0.99486795;0.99486795;0;0;0;210.1708324;2;0.525322715;0;0;0;0;6;0.75;0;0;0;0;777.3971849;333.1074856
1;8;0;48;-0.13504807;51.512964;33.12014958;0.188388736;0.188388736;0;0;0;145.8468075;2;-124.1531925;4;0.810260042;0.810260042;0;0;0;0;0;1;0;0;0;0;0;-0.13591149;51.512996;60.92398827;1;0.275757531;0;0;0;0;178.9669571;0.99486795;0.99486795;0;0;0;210.1708324;2;0.525322715;0;0;0;0;6;0.75;0;0;0;0;777.3971849;333.1074856
1;8;0;49;-0.13504807;51.512964;33.12014958;0.188388736;0.188388736;0;0;0;145.8468075;2;-124.1531925;4;0.810260042;0.810260042;0;0;0;0;0;1;0;0;0;0;0;-0.13591149;51.512996;60.92398827;1;0.275757531;0;0;0;0;178.9669571;0.99486795;0.99486795;0;0;0;210.1708324;2;0.525322715;0;0;0;0;6;0.75;0;0;0;0;777.3971849;333.1074856
1;14;0;49.96;-0.13504807;51.512964;33.12014958;0.188388736;0.188388736;0;0;0;145.8468075;2;-124.1531925;4;0.810260042;0.810260042;0;0;0;0;0;1;0;0;0;0;0;-0.13591149;51.512996;60.92398827;1;0.275757531;0;0;0;0;178.9669571;0.99486795;0.99486795;0;0;0;210.1708324;2;0.525322715;0;0;0;0;6;0.75;0;0;0;0;777.3971849;333.1074856
1;7;0;50;-0.13504807;51.512964;33.12014958;0.188388736;0.188388736;0;0;0;145.8845745;2;-124.1154255;4;0.810469858;0.810469858;0.03776696;0.000214441;0.000214441;0.000233214;0.000233214;4;-0.03776696;-0.000214441;0.000214441;-0.000214441;0.000214441;-0.13591149;51.512996;60.98325454;1;0.276025785;0.059266266;0.000388856;0.000388856;0.000399337;179.0047241;0.995077894;0.995077894;0.03776696;0.000163252;0.000163252;210.099231;2;0.525143747;-0.071601438;-0.000207076;0.000207076;-0.000320887;6;0.75;0;0;0;0;777.457153;333.1466084
1;18;-1;50.35708217;-0.1350333;51.512973;31.96286414;0.18180605;0.18180605;-1.157285437;-0.030563467;-0.030563467;147.3714478;2;-122.6285522;4;0.818730266;0.818730266;1.486873308;0.008442459;0.008442459;0.009181572;0.009181572;4;-1.486873308;-0.008442459;0.008442459;-0.008442459;0.008442459;-0.13591149;51.512996;61.51504474;1;0.278432803;0.5317902;0.003489161;0.003489161;0.003583213;179.3343119;0.996910056;0.996910056;0.329587872;0.001424681;0.001424681;209.460041;2;0.52354609;-0.639189916;-0.001848582;0.001848582;-0.002864578;6;0.75;0;0;0;0;777.9924915;333.4958596
1;17;-1;50.43;-0.1350333;51.512973;31.72654109;0.180461835;0.180461835;-0.236323048;-0.006241202;-0.006241202;147.6750742;2;-122.3249258;4;0.820417079;0.820417079;0.303626419;0.001723989;0.001723989;0.001874919;0.001874919;4;-0.303626419;-0.001723989;0.001723989;-0.001723989;0.001723989;-0.13591149;51.512996;61.62363876;1;0.278924328;0.108594023;0.000712503;0.000712503;0.000731709;179.4016153;0.997284192;0.997284192;0.06730337;0.000290926;0.000290926;209.3295155;2;0.523219841;-0.130525542;-0.000377489;0.000377489;-0.00058496;6;0.75;0;0;0;0;778.1018102;333.5671783
1;21;-1;50.52842039;-0.1350333;51.512973;31.40756553;0.178647489;0.178647489;-0.318975558;-0.008424023;-0.008424023;148.0848921;2;-121.9151079;4;0.822693845;0.822693845;0.409817862;0.002326944;0.002326944;0.002530661;0.002530661;4;-0.409817862;-0.002326944;0.002326944;-0.002326944;0.002326944;-0.13591149;51.512996;61.77021286;1;0.279587759;0.146574104;0.000961696;0.000961696;0.000987619;179.4924576;0.99778918;0.99778918;0.090842304;0.000392676;0.000392676;209.1533395;2;0.522779488;-0.176176035;-0.000509513;0.000509513;-0.000789546;6;0.75;0;0;0;0;778.2493623;333.6634402
1;1;1;50.9;-0.1350189;51.512973;30.20329461;0.171797548;0.171797548;-2.916854968;-0.077033027;-0.077033027;149.6321321;2;-120.3678679;4;0.831289623;0.831289623;3.747557568;0.021278613;0.021278613;0.023141493;0.023141493;4;-3.747557568;-0.021278613;0.021278613;-0.021278613;0.021278613;-0.13591149;51.512996;62.32359361;1;0.282092502;1.34033907;0.008794181;0.008794181;0.009031231;179.8354267;0.999695727;0.999695727;0.8307026;0.003590805;0.003590805;208.4881986;2;0.521116966;-1.611032356;-0.004659218;0.004659218;-0.007219964;5;0.625;-1;-0.166666667;0.166666667;-0.166666667;778.8064355;334.0268709
